Town,List Year,Sale Amount,Assessed Value,Sales Ratio,Property Type,Estimated NOI,Cap Rate,SqFt,Price per SqFt
Bridgeport,2004,225000.0,118090.0,0.524844444,,15750.000000000002,0.07187759308916886,1642,137.02801461632157
Manchester,2004,194000.0,94900.0,0.489175258,,13580.000000000002,0.08692636551833792,1282,151.32605304212169
Stamford,2014,277500.0,179220.0,0.645837838,Condo,19425.000000000004,0.06213614460136434,1941,142.967542503864
Newtown,2018,880000.0,594420.0,0.6754,Single Family,61600.00000000001,0.06560554775169258,1907,461.4577871001573
Southington,2017,197500.0,137000.0,0.693670886,Single Family,13825.000000000002,0.07798766881688413,2710,72.87822878228782
New Fairfield,2010,235000.0,168000.0,0.714893617,,16450.0,0.06613134781961721,1907,123.2302045097011
Windham,2021,110000.0,51490.0,0.468,Residential,7700.000000000001,0.053658509618241985,1580,69.62025316455696
Hartford,2002,495000.0,204890.0,0.413919192,,34650.0,0.06921899929886195,1095,452.05479452054794
Tolland,2003,715000.0,6360.0,0.008895105,,50050.00000000001,0.06255212395654272,2646,270.2191987906274
Southbury,2013,109500.0,75960.0,0.69369863,Condo,7665.000000000001,0.0640876776032548,813,134.68634686346863
Stratford,2020,18000.0,14700.0,0.816666667,Residential,1260.0000000000002,0.07115646702326843,1622,11.097410604192355
Groton,2017,214000.0,123270.0,0.576,Single Family,14980.000000000002,0.08539482502555236,1429,149.7550734779566
Chester,2014,621000.0,515390.0,0.829935588,Single Family,43470.00000000001,0.07075245970741269,1623,382.6247689463956
Newtown,2004,762500.0,484070.0,0.634845902,,53375.00000000001,0.0744238983951813,1856,410.82974137931035
Danbury,2014,300000.0,49400.0,0.164666667,,21000.000000000004,0.07274216116665072,2388,125.62814070351759
Wallingford,2006,75000.0,0.0,0.0,Two Family,5250.000000000001,0.053166830435501924,2915,25.728987993138936
West Hartford,2012,255000.0,134330.0,0.526784314,Single Family,17850.0,0.06317033794887705,1634,156.05875152998777
Hartford,2001,107800.0,55440.0,0.514285714,,7546.000000000001,0.05716775996448489,1128,95.56737588652483
Bolton,2015,120000.0,147000.0,1.225,Single Family,8400.0,0.07064571673754781,2269,52.88673424416042
East Lyme,2007,285000.0,176680.0,0.619929825,Single Family,19950.000000000004,0.07218158724357845,1458,195.47325102880657
Norwich,2021,246900.0,93800.0,0.3799,Residential,17283.0,0.063558578882928,1046,236.04206500956022
Trumbull,2004,357500.0,165560.0,0.463104895,,25025.000000000004,0.0714180840087636,2904,123.10606060606061
Westport,2013,1260000.0,640000.0,0.507936508,Single Family,88200.00000000001,0.07922042099540297,1989,633.4841628959276
North Haven,2020,338000.0,169020.0,0.5,Residential,23660.000000000004,0.0500168425351243,2113,159.9621391386654
North Haven,2020,375000.0,180750.0,0.482,Residential,26250.000000000004,0.0578203811796371,2275,164.83516483516485
Chester,2010,203000.0,172760.0,0.851034483,Single Family,14210.000000000002,0.0726711807157095,2542,79.85837922895358
New Britain,2009,159900.0,112630.0,0.704377736,Condo,11193.000000000002,0.07095977769160189,2789,57.332377196127645
Waterbury,2011,54100.0,86400.0,1.597042514,Condo,3787.0000000000005,0.07761832358533895,1301,41.58339738662567
Trumbull,2003,479900.0,173540.0,0.361617004,,33593.0,0.07278562136465871,1002,478.94211576846305
Woodbury,2006,845000.0,429870.0,0.508721893,Single Family,59150.00000000001,0.07711306093354864,984,858.739837398374
Greenwich,2004,425000.0,38350900.0,90.23741176,,29750.000000000004,0.08291704111634511,2243,189.47837717342844
New Haven,2004,310000.0,84770.0,0.273451613,,21700.000000000004,0.07839140094469446,2884,107.48959778085991
Madison,2016,290000.0,198900.0,0.685862069,Single Family,20300.000000000004,0.05521689512853418,1642,176.6138855054811
Oxford,2021,450000.0,255400.0,0.5675,Residential,31500.000000000004,0.07714250661563263,2787,161.46393972012916
Milford,2004,375000.0,130900.0,0.349066667,,26250.000000000004,0.05852923591183015,2093,179.168657429527
Bridgeport,2018,192500.0,131600.0,0.683636364,Single Family,13475.000000000002,0.04964740934617227,824,233.61650485436894
New Britain,2003,150000.0,81550.0,0.543666667,,10500.000000000002,0.0728976560298529,2183,68.71278057718736
Wethersfield,2006,304000.0,171600.0,0.564473684,Single Family,21280.000000000004,0.06519542359469603,1972,154.158215010142
Glastonbury,2005,782128.0,368200.0,0.470766933,,54748.96000000001,0.07268199863371334,1292,605.3622291021671
Bridgeport,2010,110000.0,127450.0,1.158636364,Single Family,7700.000000000001,0.0638468007733191,1145,96.06986899563319
Bridgeport,2021,365000.0,170270.0,0.4664,Residential,25550.000000000004,0.08450793445038235,1406,259.601706970128
Stamford,2018,550000.0,343500.0,0.6245,Two Family,38500.00000000001,0.07803482470673206,2628,209.28462709284628
Killingly,2001,145000.0,54920.0,0.378758621,,10150.000000000002,0.07646137651912166,1120,129.46428571428572
Thompson,2011,345000.0,233830.0,0.677768116,Single Family,24150.000000000004,0.07788336713056868,2744,125.72886297376094
Vernon,2005,138000.0,87820.0,0.636376812,,9660.000000000002,0.07101915818442903,1144,120.62937062937063
Watertown,2004,158000.0,77300.0,0.489240506,,11060.000000000002,0.07613052580169177,2720,58.088235294117645
New Haven,2007,265000.0,156590.0,0.59090566,Single Family,18550.0,0.06885888009911256,1348,196.58753709198814
Naugatuck,2011,160000.0,154090.0,0.9630625,Single Family,11200.000000000002,0.0749693782780962,2044,78.27788649706459
Plainville,2018,195000.0,122640.0,0.6289,Single Family,13650.000000000002,0.0606798565663062,1313,148.5148514851485
Stafford,2013,176500.0,116270.0,0.658753541,Condo,12355.000000000002,0.07339332970522332,1869,94.43552701979668
Windsor,2007,289500.0,150500.0,0.519861831,Single Family,20265.000000000004,0.09429852558986143,2126,136.17121354656632
Milford,2015,220000.0,176540.0,0.802454545,Single Family,15400.000000000002,0.06547979684237795,2398,91.74311926605505
Enfield,2014,131400.0,117980.0,0.897869102,Condo,9198.0,0.0679246105072937,1696,77.47641509433963
Sprague,2015,200000.0,134540.0,0.6727,Single Family,14000.000000000002,0.08434854086441496,810,246.91358024691357
West Hartford,2014,135000.0,122710.0,0.908962963,Single Family,9450.0,0.05183554931903227,2531,53.33860134334255
Meriden,2003,30000.0,0.0,0.0,,2100.0,0.09762354412449754,2047,14.655593551538837
Cheshire,2017,608000.0,398230.0,0.6549,Single Family,42560.00000000001,0.07387746991291497,2300,264.3478260869565
Newington,2014,372818.0,21000.0,0.056327752,Condo,26097.260000000002,0.08140953552617541,2866,130.08304256803908
East Hartford,2019,222400.0,92700.0,0.4168,Single Family,15568.000000000002,0.06262662509060382,1017,218.68239921337266
Weston,2021,1600000.0,469700.0,0.2935625,Residential,112000.00000000001,0.06645836506293429,2100,761.9047619047619
Vernon,2004,35000.0,20750.0,0.592857143,,2450.0000000000005,0.05907177525410315,2148,16.294227188081937
Wallingford,2017,154167.0,143500.0,0.930808798,Single Family,10791.69,0.07771171054642065,2516,61.27464228934817
Norwalk,2022,355000.0,155360.0,0.4376,Residential,24850.000000000004,0.07263815102268392,1480,239.86486486486487
Trumbull,2007,450000.0,337000.0,0.748888889,Single Family,31500.000000000004,0.06828262921174308,1045,430.622009569378
Thompson,2018,325000.0,246400.0,0.7581,Single Family,22750.000000000004,0.07703948399660829,1417,229.3577981651376
Lisbon,2019,448500.0,257970.0,0.5752,Single Family,31395.000000000004,0.08789074664205901,2409,186.17683686176838
Bridgeport,2018,42000.0,23410.0,0.5573,Condo,2940.0000000000005,0.061503087041443014,1061,39.58529688972667
Columbia,2005,262000.0,102000.0,0.389312977,,18340.0,0.06357487132141246,2588,101.23647604327667
Rocky Hill,2015,328500.0,225050.0,0.685083714,Condo,22995.000000000004,0.07109340893252132,2297,143.01262516325642
Fairfield,2008,747500.0,676620.0,0.905177258,Single Family,52325.00000000001,0.06434362266289019,2011,371.70561909497764
East Hartford,2015,170000.0,108330.0,0.637235294,Single Family,11900.000000000002,0.0757865397326046,2191,77.59014148790507
Groton,2013,137000.0,262290.0,1.914525547,Single Family,9590.000000000002,0.06163364777015062,2792,49.068767908309454
Hamden,2014,237500.0,169680.0,0.714442105,Single Family,16625.0,0.08276239239445662,1437,165.2748782185108
Putnam,2016,138500.0,88200.0,0.636823105,Single Family,9695.000000000002,0.08036282407619012,2448,56.576797385620914
Wallingford,2004,209000.0,79900.0,0.382296651,,14630.000000000002,0.07486763235646335,2805,74.50980392156863
Ridgefield,2021,170000.0,100850.0,0.593235294,Residential,11900.000000000002,0.07275057677096153,2351,72.30965546575925
East Hartford,2004,198000.0,75360.0,0.380606061,,13860.000000000002,0.06512465045239817,2900,68.27586206896552
Hartford,2003,60000.0,25550.0,0.425833333,,4200.0,0.06493819287688296,2616,22.93577981651376
Meriden,2005,244000.0,115710.0,0.474221311,,17080.0,0.0657960486739736,1359,179.54378219278883
North Haven,2010,550692.0,102410.0,0.185966021,Single Family,38548.44,0.06558634507710209,2113,260.6209181258874
Greenwich,2004,958100.0,517090.0,0.53970358,,67067.0,0.07563307361748386,1528,627.0287958115183
Bristol,2001,205000.0,96960.0,0.47297561,,14350.000000000002,0.06285851084784447,1339,153.09932785660942
Hebron,2017,92000.0,129370.0,1.406195652,Single Family,6440.000000000001,0.06999344187863266,2672,34.4311377245509
Waterbury,2004,55000.0,68110.0,1.238363636,,3850.0000000000005,0.06676892432794451,803,68.4931506849315
Westport,2001,785000.0,365000.0,0.464968153,,54950.00000000001,0.05373955684299001,1791,438.3026242322725
Middletown,2001,93500.0,39010.0,0.417219251,,6545.000000000001,0.09104281270745722,2773,33.717994951316264
Manchester,2014,137283.0,88700.0,0.646110589,Single Family,9609.810000000001,0.07298439292674441,2628,52.23858447488585
Hamden,2006,232500.0,156310.0,0.672301075,Condo,16275.000000000002,0.058869611985558803,2464,94.35876623376623
Wilton,2010,772500.0,763000.0,0.987702265,Single Family,54075.00000000001,0.09600562495837858,2342,329.8462852263023
Middletown,2014,195000.0,126430.0,0.648358974,Single Family,13650.000000000002,0.07275483635709638,1468,132.83378746594005
Stratford,2002,255000.0,124240.0,0.487215686,,17850.0,0.0696623699775635,2909,87.65898934341698
Stamford,2020,313000.0,324210.0,1.0358,Residential,21910.000000000004,0.07237483991802166,2072,151.06177606177607
Southbury,2003,115000.0,73470.0,0.638869565,,8050.000000000001,0.06350497286556242,1465,78.49829351535836
New Britain,2013,18000.0,19880.0,1.104444444,,1260.0000000000002,0.06597937323193373,2612,6.891271056661562
New Canaan,2019,1650000.0,1498070.0,0.9079,Single Family,115500.00000000001,0.07686188400413528,1990,829.1457286432161
Windham,2010,105000.0,117590.0,1.119904762,Single Family,7350.000000000001,0.07925785379678554,2630,39.92395437262358
Enfield,2013,181200.0,108100.0,0.596578366,Condo,12684.000000000002,0.05302285431218193,1252,144.72843450479232
Middletown,2005,93500.0,42560.0,0.455187166,,6545.000000000001,0.06613269633278843,1517,61.63480553724456
Torrington,2017,180000.0,141040.0,0.783555556,Single Family,12600.000000000002,0.08431919790086242,2370,75.9493670886076
Beacon Falls,2007,426985.0,0.0,0.0,Condo,29888.950000000004,0.06378908986496704,1391,306.9626168224299
Branford,2016,180400.0,153700.0,0.851995565,Single Family,12628.000000000002,0.0647517116596232,1607,112.25886745488488
East Haddam,2015,125000.0,145300.0,1.1624,Single Family,8750.0,0.06371527747736745,1853,67.45817593092283
Shelton,2003,205000.0,97580.0,0.476,,14350.000000000002,0.04364567670736657,2218,92.42560865644725
Killingly,2003,345000.0,167080.0,0.484289855,,24150.000000000004,0.06731335987745828,1418,243.30042313117067
Norwalk,2002,382500.0,163730.0,0.428052288,,26775.000000000004,0.07033121786681251,2962,129.13571910871033
Darien,2019,505000.0,445690.0,0.8826,Single Family,35350.0,0.06622885045054945,1101,458.6739327883742
Sharon,2015,805000.0,416600.0,0.517515528,Single Family,56350.00000000001,0.06470133963881583,1106,727.8481012658228
Glastonbury,2001,168000.0,79100.0,0.470833333,,11760.000000000002,0.08385035386239748,1995,84.21052631578948
Tolland,2017,92500.0,64700.0,0.6994,,6475.000000000001,0.05640726524676274,820,112.8048780487805
Middletown,2006,199000.0,94790.0,0.476331658,Single Family,13930.000000000002,0.0542913006838967,1330,149.62406015037595
Mansfield,2011,200000.0,159670.0,0.79835,Condo,14000.000000000002,0.07447733558356454,1901,105.20778537611783
Bloomfield,2005,247000.0,120170.0,0.486518219,,17290.0,0.06655349922128145,1245,198.39357429718876
Meriden,2004,169000.0,81690.0,0.483372781,,11830.000000000002,0.06536632353096374,1866,90.56806002143622
Rocky Hill,2002,136000.0,55850.0,0.410661765,,9520.0,0.07075622221645905,2291,59.362723701440416
Ansonia,2001,179000.0,69860.0,0.39027933,,12530.000000000002,0.05534477151726886,2641,67.77735706171904
New London,2002,185000.0,63420.0,0.342810811,,12950.000000000002,0.07646689508473942,1977,93.57612544258978
Torrington,2008,79000.0,65200.0,0.825316456,Single Family,5530.000000000001,0.0795639299518854,2999,26.34211403801267
Derby,2006,241000.0,161420.0,0.669792531,Single Family,16870.0,0.06628366225953468,2253,106.96848646249445
Simsbury,2018,102000.0,109110.0,1.0697,Two Family,7140.000000000001,0.05897743829616586,1467,69.52965235173824
Tolland,2016,334000.0,221000.0,0.661676647,Single Family,23380.000000000004,0.06971159333734582,1636,204.1564792176039
Haddam,2014,189900.0,164560.0,0.866561348,Two Family,13293.000000000002,0.09481373032160596,1508,125.92838196286472
Essex,2016,150000.0,362000.0,2.413333333,Single Family,10500.000000000002,0.06958856628682358,2158,69.50880444856348
Vernon,2007,220000.0,134230.0,0.610136364,Single Family,15400.000000000002,0.07908617578377908,1206,182.4212271973466
Waterbury,2005,142000.0,62790.0,0.442183099,,9940.000000000002,0.05738114723698499,2607,54.46873801304181
Torrington,2002,253090.0,90200.0,0.356394958,,17716.300000000003,0.06490214358297425,1117,226.58012533572068
Southington,2009,200000.0,119630.0,0.59815,Single Family,14000.000000000002,0.07778072027628652,1584,126.26262626262626
Meriden,2013,140000.0,111300.0,0.795,Single Family,9800.000000000002,0.0532639215853643,2890,48.44290657439446
Torrington,2012,32500.0,18900.0,0.581538462,,2275.0,0.07228926640815724,2861,11.359664452988465
Bristol,2011,200000.0,258170.0,1.29085,,14000.000000000002,0.06565133599543503,1089,183.65472910927457
Norwich,2001,95000.0,52200.0,0.549473684,,6650.000000000001,0.06321069806541196,1133,83.84819064430715
Wallingford,2002,135500.0,104100.0,0.768265683,,9485.0,0.05476994716572304,1328,102.03313253012048
Norwich,2019,85000.0,105000.0,1.2353,Single Family,5950.000000000001,0.07340745786607969,803,105.85305105853051
West Hartford,2007,265500.0,146400.0,0.551412429,Single Family,18585.0,0.0824187953382825,1175,225.95744680851064
Southbury,2022,790000.0,417020.0,0.5278,Residential,55300.00000000001,0.05990956144659393,2158,366.079703429101
Stamford,2003,278000.0,107030.0,0.385,,19460.000000000004,0.0706806798121325,1587,175.17328292375552
Granby,2003,171900.0,87220.0,0.507388016,,12033.000000000002,0.06797350937075146,2797,61.45870575616732
Norwalk,2005,1000000.0,739410.0,0.73941,,70000.0,0.06027695010277227,1073,931.9664492078285
Clinton,2014,421950.0,308600.0,0.731366276,Single Family,29536.500000000004,0.08888640119142915,2484,169.8671497584541
Plainfield,2013,176000.0,147250.0,0.836647727,Single Family,12320.000000000002,0.08035629523484206,1176,149.65986394557822
Enfield,2008,60000.0,74690.0,1.244833333,,4200.0,0.06885946085174377,1866,32.154340836012864
Vernon,2012,132000.0,97780.0,0.740757576,Condo,9240.0,0.07599019536590165,1438,91.7941585535466
Stamford,2020,440000.0,304880.0,0.692909091,Residential,30800.000000000004,0.07966902536521453,1369,321.4024835646457
West Hartford,2019,290000.0,206010.0,0.7104,Single Family,20300.000000000004,0.057864824850722696,918,315.9041394335512
North Branford,2004,260000.0,141400.0,0.543846154,,18200.0,0.06304727152692764,2170,119.81566820276498
Danbury,2018,2000000.0,998200.0,0.4991,,140000.0,0.06870350527005925,1975,1012.6582278481013
Columbia,2008,207000.0,126500.0,0.611111111,Single Family,14490.000000000002,0.06376718225405598,2311,89.5716140199048
Bridgeport,2004,320000.0,162960.0,0.50925,,22400.000000000004,0.080470882217743,2734,117.04462326261887
Newtown,2015,272900.0,9710.0,0.035580799,Condo,19103.0,0.0687651227129408,1479,184.51656524678836
East Hartford,2018,40000.0,113990.0,2.8497,Two Family,2800.0000000000005,0.06905473288269957,1290,31.007751937984494
Hampton,2004,260000.0,156200.0,0.600769231,,18200.0,0.06593779155378819,1209,215.05376344086022
Groton,2007,10000.0,38360.0,3.836,,700.0000000000001,0.03956516858048513,1499,6.6711140760507
Greenwich,2007,563566.0,469210.0,0.832573292,Single Family,39449.62,0.06290504947393182,2646,212.98790627362055
Hartford,2001,122000.0,51100.0,0.418852459,,8540.0,0.0867705133140709,827,147.5211608222491
East Windsor,2004,204000.0,109200.0,0.535294118,,14280.000000000002,0.07954244225440564,1474,138.3989145183175
East Windsor,2001,117500.0,37730.0,0.321106383,,8225.0,0.0635643500867413,2794,42.05440229062276
